feature_id,consensus_mz,consensus_rt,n_batches,phylum,kingdom,target_detected,bg_detected,detection_rate,specificity,exclusivity,log2fc,mean_target,mean_background,batch_confirm,batch_rate,composite_score,n_target_samples,n_target_batches,biomarker_quality,biomarker_tier,discovery_method
NEG_73253,819.6733970515887,20.283325,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,5.618,48104.2,0.0,1,1.0,78.74,2,1,Platinum,Platinum,composite
NEG_112602,1433.9509793011105,20.838137,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,5.617,48079.9,0.0,1,1.0,78.73,2,1,Platinum,Platinum,composite
NEG_76450,834.4960607020363,14.12752,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,5.603,47598.0,0.0,1,1.0,78.71,2,1,Platinum,Platinum,composite
NEG_89001,901.5802604874216,16.093603,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,5.606,47715.0,0.0,1,1.0,78.71,2,1,Platinum,Platinum,composite
NEG_39773,646.4176349138456,8.790776,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,5.58,46834.9,0.0,1,1.0,78.66,2,1,Platinum,Platinum,composite
NEG_57958,749.6307979400365,19.536104,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,5.573,46604.3,0.0,1,1.0,78.65,2,1,Platinum,Platinum,composite
NEG_31223,591.3336839555,9.228174,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,5.573,46611.6,0.0,1,1.0,78.65,2,1,Platinum,Platinum,composite
NEG_54080,730.2860558350585,5.6427064,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,5.544,45643.6,0.0,1,1.0,78.59,2,1,Platinum,Platinum,composite
NEG_120135,1622.174842755772,15.448596,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,5.526,45089.0,0.0,1,1.0,78.55,2,1,Platinum,Platinum,composite
NEG_48225,698.4117189431167,12.252247,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,5.516,44772.2,0.0,1,1.0,78.53,2,1,Platinum,Platinum,composite
NEG_77561,839.6022414498066,13.715499135473683,2,Mollusca,Animalia,1,0,0.5,1.0,1.0,5.505,44419.8,0.0,1,1.0,78.51,2,1,Platinum,Platinum,composite
NEG_24816,541.4108569579834,10.468327,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,5.5,44260.9,0.0,1,1.0,78.5,2,1,Platinum,Platinum,composite
NEG_23282,528.3100015072889,4.948581,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,5.502,44314.2,0.0,1,1.0,78.5,2,1,Platinum,Platinum,composite
NEG_79896,850.5952832198864,19.53189,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,5.462,43072.5,0.0,1,1.0,78.42,2,1,Platinum,Platinum,composite
NEG_112643,1434.9545693303603,20.807318,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,5.457,42925.4,0.0,1,1.0,78.41,2,1,Platinum,Platinum,composite
NEG_37151,630.25152850728,4.037899,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,5.452,42779.1,0.0,1,1.0,78.4,2,1,Platinum,Platinum,composite
NEG_28636,573.331603549764,3.77441,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,5.441,42427.0,0.0,1,1.0,78.38,2,1,Platinum,Platinum,composite
NEG_49864,707.5099883631448,10.195537,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,5.424,41918.3,0.0,1,1.0,78.35,2,1,Platinum,Platinum,composite
NEG_48929,702.4362234115122,4.2115946,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,5.422,41860.5,0.0,1,1.0,78.34,2,1,Platinum,Platinum,composite
NEG_109653,1316.07566835227,14.860262,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,5.403,41304.4,0.0,1,1.0,78.31,2,1,Platinum,Platinum,composite
NEG_113305,1452.0802292448843,15.516297,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,5.394,41061.5,0.0,1,1.0,78.29,2,1,Platinum,Platinum,composite
NEG_60672,763.5603665022047,10.326467,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,5.397,41134.9,0.0,1,1.0,78.29,2,1,Platinum,Platinum,composite
NEG_45635,683.2904900820341,9.578597,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,5.354,39900.0,0.0,1,1.0,78.21,2,1,Platinum,Platinum,composite
NEG_88065,895.6894312190702,19.700907,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,5.346,39683.6,0.0,1,1.0,78.19,2,1,Platinum,Platinum,composite
NEG_43912,671.5995162084968,9.766964,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,5.342,39572.1,0.0,1,1.0,78.18,2,1,Platinum,Platinum,composite
NEG_85681,881.5688032895746,15.522951,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,5.335,39376.6,0.0,1,1.0,78.17,2,1,Platinum,Platinum,composite
NEG_82870,866.5194749583615,13.718978,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,5.333,39311.9,0.0,1,1.0,78.17,2,1,Platinum,Platinum,composite
NEG_100212,1008.6661177377651,12.368093,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,5.321,38979.6,0.0,1,1.0,78.14,2,1,Platinum,Platinum,composite
NEG_55200,736.3043672586058,5.7173095,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,5.316,38833.2,0.0,1,1.0,78.13,2,1,Platinum,Platinum,composite
NEG_34432,612.3882627832717,4.0420146,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,5.311,38699.3,0.0,1,1.0,78.12,2,1,Platinum,Platinum,composite
NEG_54838,734.2883134952987,4.1583295,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,5.306,38561.7,0.0,1,1.0,78.11,2,1,Platinum,Platinum,composite
NEG_54962,734.5442942215353,11.696069,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,5.303,38474.5,0.0,1,1.0,78.11,2,1,Platinum,Platinum,composite
NEG_2273,297.2549977911829,6.494645,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,5.305,38546.3,0.0,1,1.0,78.11,2,1,Platinum,Platinum,composite
NEG_7016,378.3013053056572,8.790776,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,5.299,38369.3,0.0,1,1.0,78.1,2,1,Platinum,Platinum,composite
NEG_72080,814.6348350649904,19.362888,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,5.26,37308.1,0.0,1,1.0,78.02,2,1,Platinum,Platinum,composite
NEG_63736,777.662266918855,20.612432,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,5.247,36979.2,0.0,1,1.0,77.99,2,1,Platinum,Platinum,composite
NEG_48885,702.2556392405561,3.8455906,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,5.231,36547.7,0.0,1,1.0,77.96,2,1,Platinum,Platinum,composite
NEG_46148,686.3913905769639,11.337479,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,5.232,36593.4,0.0,1,1.0,77.96,2,1,Platinum,Platinum,composite
NEG_53717,728.3401315162325,3.0933905,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,5.203,35836.8,0.0,1,1.0,77.91,2,1,Platinum,Platinum,composite
NEG_23936,534.3283644746375,7.2006907,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,5.204,35855.9,0.0,1,1.0,77.91,2,1,Platinum,Platinum,composite
NEG_117270,1542.1843493603976,18.337036,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,5.124,33866.7,0.0,1,1.0,77.75,2,1,Platinum,Platinum,composite
NEG_80946,856.5171288188333,13.561063,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,5.111,33555.5,0.0,1,1.0,77.72,2,1,Platinum,Platinum,composite
NEG_85743,881.676651884298,18.1083,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,5.1,33294.6,0.0,1,1.0,77.7,2,1,Platinum,Platinum,composite
NEG_41190,655.4831352714621,11.150103,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,5.07,32602.3,0.0,1,1.0,77.64,2,1,Platinum,Platinum,composite
NEG_118184,1563.215981279113,17.847551,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,5.054,32212.4,0.0,1,1.0,77.61,2,1,Platinum,Platinum,composite
NEG_106272,1151.6273847691696,4.084722,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,5.042,31943.5,0.0,1,1.0,77.58,2,1,Platinum,Platinum,composite
NEG_40989,654.4310707108486,6.1723957,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,5.03,31673.5,0.0,1,1.0,77.56,2,1,Platinum,Platinum,composite
NEG_35983,622.4092455118833,3.311027,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,5.009,31204.4,0.0,1,1.0,77.52,2,1,Platinum,Platinum,composite
NEG_35595,619.5678818498817,9.603152,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,5.01,31215.9,0.0,1,1.0,77.52,2,1,Platinum,Platinum,composite
NEG_85395,879.5993666162035,12.522175,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,5.004,31090.1,0.0,1,1.0,77.51,2,1,Platinum,Platinum,composite
NEG_24591,539.3956504337931,5.9000044,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,5.0,31010.5,0.0,1,1.0,77.5,2,1,Platinum,Platinum,composite
NEG_55163,735.5412062988271,13.532508,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,4.988,30742.1,0.0,1,1.0,77.48,2,1,Platinum,Platinum,composite
NEG_68138,797.5585277133641,11.41892,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,4.94,29695.2,0.0,1,1.0,77.38,2,1,Platinum,Platinum,composite
NEG_82942,866.5870644280444,18.87082,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,4.92,29268.9,0.0,1,1.0,77.34,2,1,Platinum,Platinum,composite
NEG_33017,603.342788299118,6.5192423,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,4.919,29262.1,0.0,1,1.0,77.34,2,1,Platinum,Platinum,composite
NEG_116942,1535.9193029178043,20.671555,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,4.908,29024.8,0.0,1,1.0,77.32,2,1,Platinum,Platinum,composite
NEG_33018,603.3430275690705,7.2224827,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,4.902,28897.1,0.0,1,1.0,77.3,2,1,Platinum,Platinum,composite
NEG_38756,640.2853730646949,4.1583295,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,4.88,28452.5,0.0,1,1.0,77.26,2,1,Platinum,Platinum,composite
NEG_86193,884.5691906210403,7.053672,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,4.867,28174.9,0.0,1,1.0,77.23,2,1,Platinum,Platinum,composite
NEG_45947,685.3062730395942,4.948581,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,4.856,27952.0,0.0,1,1.0,77.21,2,1,Platinum,Platinum,composite
NEG_69883,805.4395677579807,6.6133833,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,4.846,27760.9,0.0,1,1.0,77.19,2,1,Platinum,Platinum,composite
NEG_73884,822.5843752000181,10.649241,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,4.836,27559.9,0.0,1,1.0,77.17,2,1,Platinum,Platinum,composite
NEG_52943,723.6142805730719,19.536104,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,4.773,26345.3,0.0,1,1.0,77.05,2,1,Platinum,Platinum,composite
NEG_58978,755.4974690531244,13.209303,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,4.764,26174.8,0.0,1,1.0,77.03,2,1,Platinum,Platinum,composite
NEG_99475,998.6036738081792,11.72899,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,4.75,25902.1,0.0,1,1.0,77.0,2,1,Platinum,Platinum,composite
NEG_35432,619.3375540131764,7.6440444,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,4.67,24460.1,0.0,1,1.0,76.84,2,1,Platinum,Platinum,composite
NEG_30773,588.3318660369313,7.5351872,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,4.651,24132.6,0.0,1,1.0,76.8,2,1,Platinum,Platinum,composite
NEG_20707,505.3412113099946,4.5954657,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,4.633,23812.0,0.0,1,1.0,76.77,2,1,Platinum,Platinum,composite
NEG_77592,839.6640162300356,20.310732,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,4.601,23271.6,0.0,1,1.0,76.7,2,1,Platinum,Platinum,composite
NEG_116711,1530.918722270703,20.677069,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,4.54,22270.4,0.0,1,1.0,76.58,2,1,Platinum,Platinum,composite
NEG_61489,767.5839171171282,12.743726,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,4.499,21615.7,0.0,1,1.0,76.5,2,1,Platinum,Platinum,composite
NEG_104796,1103.6447268031163,5.5257263,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,4.499,21616.0,0.0,1,1.0,76.5,2,1,Platinum,Platinum,composite
NEG_36973,629.2437379396698,7.296503,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,4.487,21431.5,0.0,1,1.0,76.47,2,1,Platinum,Platinum,composite
NEG_89551,905.5962196092314,10.5722685,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,4.399,20090.5,0.0,1,1.0,76.3,2,1,Platinum,Platinum,composite
NEG_113952,1467.933402098654,19.808708,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,4.39,19963.0,0.0,1,1.0,76.28,2,1,Platinum,Platinum,composite
NEG_57017,745.4453323557195,12.424095,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,4.234,17819.8,0.0,1,1.0,75.97,2,1,Platinum,Platinum,composite
NEG_5045,345.2761168121655,4.290461,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,4.209,17488.7,0.0,1,1.0,75.92,2,1,Platinum,Platinum,composite
NEG_62652,772.6062926996824,14.375439,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,4.201,17396.4,0.0,1,1.0,75.9,2,1,Platinum,Platinum,composite
NEG_104263,1087.6720539173689,5.9365478,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,4.18,17122.2,0.0,1,1.0,75.86,2,1,Platinum,Platinum,composite
NEG_30774,588.3320070687222,7.2064905,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,3.85,13423.0,0.0,1,1.0,75.2,2,1,Platinum,Platinum,composite
NEG_74244,824.5317701737947,11.105385,1,Mollusca,Animalia,1,0,0.5,1.0,1.0,3.656,11609.7,0.0,1,1.0,74.81,2,1,Platinum,Platinum,composite
NEG_48008,696.6141014053612,19.331255,1,Nematoda,Animalia,3,0,1.0,1.0,1.0,10.256,1222182.4,0.0,1,1.0,100.0,3,1,Platinum,Diamond,composite
NEG_107553,1199.7911781665746,13.704008,1,Nematoda,Animalia,3,0,1.0,1.0,1.0,10.451,1398562.9,0.0,1,1.0,100.0,3,1,Platinum,Diamond,composite
NEG_107283,1186.7886885811115,14.271403728668911,2,Nematoda,Animalia,3,0,1.0,1.0,1.0,10.189,1166226.8,0.0,1,1.0,100.0,3,1,Platinum,Diamond,composite
NEG_107816,1213.8071460921822,14.305499,1,Nematoda,Animalia,3,0,1.0,1.0,1.0,9.543,745033.5,0.0,1,1.0,99.09,3,1,Platinum,Diamond,composite
NEG_117521,1547.996284550395,20.824816,1,Nematoda,Animalia,3,0,1.0,1.0,1.0,9.505,725448.3,0.0,1,1.0,99.01,3,1,Platinum,Diamond,composite
NEG_85436,879.6817327534231,18.481031,1,Nematoda,Animalia,3,0,1.0,1.0,1.0,9.308,633053.9,0.0,1,1.0,98.62,3,1,Platinum,Diamond,composite
NEG_106848,1171.7601347699915,11.887843042684342,2,Nematoda,Animalia,3,0,1.0,1.0,1.0,9.164,572522.1,0.0,1,1.0,98.33,3,1,Platinum,Diamond,composite
NEG_75393,829.6040160750509,12.772452,1,Nematoda,Animalia,3,0,1.0,1.0,1.0,8.873,467767.6,0.0,1,1.0,97.75,3,1,Platinum,Diamond,composite
NEG_107163,1182.8007358472832,13.677601,1,Nematoda,Animalia,3,0,1.0,1.0,1.0,8.778,437982.7,0.0,1,1.0,97.56,3,1,Platinum,Diamond,composite
NEG_107266,1185.7778398935686,12.77501334774681,2,Nematoda,Animalia,3,0,1.0,1.0,1.0,8.66,403448.8,0.0,1,1.0,97.32,3,1,Platinum,Diamond,composite
NEG_91643,920.5815120276012,14.010426,1,Nematoda,Animalia,3,0,1.0,1.0,1.0,8.528,368191.9,0.0,1,1.0,97.06,3,1,Platinum,Diamond,composite
NEG_109312,1296.7767225649184,13.68145,1,Nematoda,Animalia,3,0,1.0,1.0,1.0,8.385,333369.7,0.0,1,1.0,96.77,3,1,Platinum,Diamond,composite
NEG_78584,844.61709461457,14.055557,1,Nematoda,Animalia,3,0,1.0,1.0,1.0,8.275,308774.6,0.0,1,1.0,96.55,3,1,Platinum,Diamond,composite
NEG_108753,1264.8034645255707,14.314716,1,Nematoda,Animalia,3,0,1.0,1.0,1.0,8.25,303417.3,0.0,1,1.0,96.5,3,1,Platinum,Diamond,composite
NEG_107968,1222.7563321820046,11.952685,1,Nematoda,Animalia,3,0,1.0,1.0,1.0,8.198,292749.5,0.0,1,1.0,96.4,3,1,Platinum,Diamond,composite
NEG_107265,1185.774967984769,13.346116,1,Nematoda,Animalia,3,0,1.0,1.0,1.0,8.188,290631.9,0.0,1,1.0,96.38,3,1,Platinum,Diamond,composite
NEG_106492,1158.7560680809656,13.337956,1,Nematoda,Animalia,3,0,1.0,1.0,1.0,8.122,277633.3,0.0,1,1.0,96.24,3,1,Platinum,Diamond,composite
NEG_84738,875.687062067405,19.598658,1,Nematoda,Animalia,3,0,1.0,1.0,1.0,8.068,267436.5,0.0,1,1.0,96.14,3,1,Platinum,Diamond,composite
NEG_53318,725.6040018678186,17.765905,1,Nematoda,Animalia,3,0,1.0,1.0,1.0,7.978,251063.3,0.0,1,1.0,95.96,3,1,Platinum,Diamond,composite
NEG_65395,785.6159605396521,14.167286,1,Nematoda,Animalia,3,0,1.0,1.0,1.0,7.948,245984.6,0.0,1,1.0,95.9,3,1,Platinum,Diamond,composite
NEG_106532,1159.7596051614803,13.338459,1,Nematoda,Animalia,3,0,1.0,1.0,1.0,7.933,243346.0,0.0,1,1.0,95.87,3,1,Platinum,Diamond,composite
NEG_109325,1297.7808338816264,13.673317,1,Nematoda,Animalia,3,0,1.0,1.0,1.0,7.918,240870.4,0.0,1,1.0,95.84,3,1,Platinum,Diamond,composite
NEG_108835,1268.7462488603403,11.960831,1,Nematoda,Animalia,3,0,1.0,1.0,1.0,7.884,235233.4,0.0,1,1.0,95.77,3,1,Platinum,Diamond,composite
NEG_107598,1201.8070892721646,15.306831,1,Nematoda,Animalia,3,0,1.0,1.0,1.0,7.825,225740.3,0.0,1,1.0,95.65,3,1,Platinum,Diamond,composite
NEG_43168,667.4903632004871,10.528974,1,Nematoda,Animalia,3,0,1.0,1.0,1.0,7.819,224791.9,0.0,1,1.0,95.64,3,1,Platinum,Diamond,composite
NEG_64004,779.4866676911516,13.18142,1,Nematoda,Animalia,3,0,1.0,1.0,1.0,7.742,213096.2,0.0,1,1.0,95.48,3,1,Platinum,Diamond,composite
NEG_79710,849.6247564007708,15.666932,1,Nematoda,Animalia,3,0,1.0,1.0,1.0,7.712,208662.0,0.0,1,1.0,95.42,3,1,Platinum,Diamond,composite
NEG_73428,820.5807343329622,12.535703,1,Nematoda,Animalia,3,0,1.0,1.0,1.0,7.665,201887.5,0.0,1,1.0,95.33,3,1,Platinum,Diamond,composite
NEG_108776,1265.8066381573883,14.314716,1,Nematoda,Animalia,3,0,1.0,1.0,1.0,7.626,196555.1,0.0,1,1.0,95.25,3,1,Platinum,Diamond,composite
NEG_109534,1310.7934211066836,14.330085,1,Nematoda,Animalia,3,0,1.0,1.0,1.0,7.597,192546.3,0.0,1,1.0,95.19,3,1,Platinum,Diamond,composite
NEG_73222,819.6221559447887,14.883995,1,Nematoda,Animalia,3,0,1.0,1.0,1.0,7.506,180781.0,0.0,1,1.0,95.01,3,1,Platinum,Diamond,composite
NEG_66775,791.5906907429985,13.173316,1,Nematoda,Animalia,3,0,1.0,1.0,1.0,7.493,179123.7,0.0,1,1.0,94.99,3,1,Platinum,Diamond,composite
NEG_63589,777.4715022915352,12.099685,1,Nematoda,Animalia,3,0,1.0,1.0,1.0,7.461,175160.9,0.0,1,1.0,94.92,3,1,Platinum,Diamond,composite
NEG_105491,1122.7792665081254,13.33796,1,Nematoda,Animalia,3,0,1.0,1.0,1.0,7.413,169376.3,0.0,1,1.0,94.83,3,1,Platinum,Diamond,composite
NEG_34942,615.5209386005014,14.28017,1,Nematoda,Animalia,3,0,1.0,1.0,1.0,7.355,162682.7,0.0,1,1.0,94.71,3,1,Platinum,Diamond,composite
NEG_115221,1496.970391884961,20.487467,1,Nematoda,Animalia,3,0,1.0,1.0,1.0,7.327,159574.3,0.0,1,1.0,94.65,3,1,Platinum,Diamond,composite
NEG_84739,875.6872167575912,19.850912,1,Nematoda,Animalia,3,0,1.0,1.0,1.0,7.286,155083.6,0.0,1,1.0,94.57,3,1,Platinum,Diamond,composite
NEG_59455,757.5838593167118,12.535361,1,Nematoda,Animalia,3,0,1.0,1.0,1.0,7.25,151223.5,0.0,1,1.0,94.5,3,1,Platinum,Diamond,composite
NEG_88513,898.6655066129439,15.758805779483753,2,Nematoda,Animalia,3,0,1.0,1.0,1.0,7.224,148468.6,0.0,1,1.0,94.45,3,1,Platinum,Diamond,composite
NEG_74339,824.599883677668,14.063018,1,Nematoda,Animalia,3,0,1.0,1.0,1.0,7.188,144856.0,0.0,1,1.0,94.38,3,1,Platinum,Diamond,composite
NEG_109265,1293.8864652196892,20.884016,1,Nematoda,Animalia,3,0,1.0,1.0,1.0,7.179,143872.8,0.0,1,1.0,94.36,3,1,Platinum,Diamond,composite
NEG_75659,830.6727778341177,18.35102,1,Nematoda,Animalia,3,0,1.0,1.0,1.0,7.159,141933.2,0.0,1,1.0,94.32,3,1,Platinum,Diamond,composite
NEG_92624,927.6413292819888,15.650548,1,Nematoda,Animalia,3,0,1.0,1.0,1.0,7.067,133128.3,0.0,1,1.0,94.13,3,1,Platinum,Diamond,composite
NEG_106535,1159.7598951566642,12.426308596121324,2,Nematoda,Animalia,3,0,1.0,1.0,1.0,7.043,130886.0,0.0,1,1.0,94.09,3,1,Platinum,Diamond,composite
NEG_877,255.19626012399883,13.377819,1,Nematoda,Animalia,3,0,1.0,1.0,1.0,6.964,123860.1,0.0,1,1.0,93.93,3,1,Platinum,Diamond,composite
NEG_39401,643.5526154640069,15.907946,1,Nematoda,Animalia,3,0,1.0,1.0,1.0,6.947,122344.9,0.0,1,1.0,93.89,3,1,Platinum,Diamond,composite
NEG_78829,845.6377848571374,14.891618,1,Nematoda,Animalia,3,0,1.0,1.0,1.0,6.923,120326.8,0.0,1,1.0,93.85,3,1,Platinum,Diamond,composite
NEG_108263,1236.7715479000892,12.860591,1,Nematoda,Animalia,3,0,1.0,1.0,1.0,6.893,117846.2,0.0,1,1.0,93.79,3,1,Platinum,Diamond,composite
NEG_105492,1122.7796099291802,12.631547,1,Nematoda,Animalia,3,0,1.0,1.0,1.0,6.883,117003.2,0.0,1,1.0,93.77,3,1,Platinum,Diamond,composite
NEG_91798,921.5832171035404,13.979111,1,Nematoda,Animalia,3,0,1.0,1.0,1.0,6.863,115428.6,0.0,1,1.0,93.73,3,1,Platinum,Diamond,composite
NEG_81257,857.6371584070102,14.383937,1,Nematoda,Animalia,3,0,1.0,1.0,1.0,6.815,111573.5,0.0,1,1.0,93.63,3,1,Platinum,Diamond,composite
NEG_105698,1130.724145661462,11.540595,1,Nematoda,Animalia,3,0,1.0,1.0,1.0,6.808,111062.2,0.0,1,1.0,93.62,3,1,Platinum,Diamond,composite
NEG_107744,1210.75494007548,12.598473,1,Nematoda,Animalia,3,0,1.0,1.0,1.0,6.8,110459.1,0.0,1,1.0,93.6,3,1,Platinum,Diamond,composite
NEG_23004,525.4523823931177,14.175431,1,Nematoda,Animalia,3,0,1.0,1.0,1.0,6.768,108014.9,0.0,1,1.0,93.54,3,1,Platinum,Diamond,composite
NEG_105493,1122.7800605689522,12.833187658825466,2,Nematoda,Animalia,3,0,1.0,1.0,1.0,6.755,107001.0,0.0,1,1.0,93.51,3,1,Platinum,Diamond,composite
NEG_107696,1207.796484846432,12.868763,1,Nematoda,Animalia,3,0,1.0,1.0,1.0,6.684,101807.0,0.0,1,1.0,93.37,3,1,Platinum,Diamond,composite
NEG_38847,640.5349921799244,12.119615,1,Nematoda,Animalia,3,0,1.0,1.0,1.0,6.678,101376.4,0.0,1,1.0,93.36,3,1,Platinum,Diamond,composite
NEG_106931,1174.7873728452053,14.698806,1,Nematoda,Animalia,3,0,1.0,1.0,1.0,6.598,95859.4,0.0,1,1.0,93.2,3,1,Platinum,Diamond,composite
NEG_108261,1236.771204318445,13.354276,1,Nematoda,Animalia,3,0,1.0,1.0,1.0,6.59,95340.7,0.0,1,1.0,93.18,3,1,Platinum,Diamond,composite
NEG_108262,1236.7713799682017,12.639721,1,Nematoda,Animalia,3,0,1.0,1.0,1.0,6.558,93224.3,0.0,1,1.0,93.12,3,1,Platinum,Diamond,composite
NEG_87126,889.7029648471736,20.331495,1,Nematoda,Animalia,3,0,1.0,1.0,1.0,6.517,90583.9,0.0,1,1.0,93.03,3,1,Platinum,Diamond,composite
NEG_106474,1157.744175942303,11.456951026580173,2,Nematoda,Animalia,3,0,1.0,1.0,1.0,6.487,88707.3,0.0,1,1.0,92.97,3,1,Platinum,Diamond,composite
NEG_106386,1154.8071420082968,10.651282,1,Nematoda,Animalia,3,0,1.0,1.0,1.0,6.412,84149.7,0.0,1,1.0,92.82,3,1,Platinum,Diamond,composite
NEG_96936,969.6146814438064,17.680105,1,Nematoda,Animalia,3,0,1.0,1.0,1.0,6.404,83699.5,0.0,1,1.0,92.81,3,1,Platinum,Diamond,composite
NEG_107697,1207.7966406201149,13.337985,1,Nematoda,Animalia,3,0,1.0,1.0,1.0,6.374,81962.6,0.0,1,1.0,92.75,3,1,Platinum,Diamond,composite
NEG_107698,1207.7970033699703,12.615039,1,Nematoda,Animalia,3,0,1.0,1.0,1.0,6.304,78013.1,0.0,1,1.0,92.61,3,1,Platinum,Diamond,composite
NEG_99423,997.645719226868,19.163157,1,Nematoda,Animalia,3,0,1.0,1.0,1.0,6.295,77536.0,0.0,1,1.0,92.59,3,1,Platinum,Diamond,composite
NEG_109074,1282.7613825250453,12.868609,1,Nematoda,Animalia,3,0,1.0,1.0,1.0,6.286,77029.7,0.0,1,1.0,92.57,3,1,Platinum,Diamond,composite
NEG_69114,801.6484612779287,19.163157,1,Nematoda,Animalia,3,0,1.0,1.0,1.0,6.274,76367.9,0.0,1,1.0,92.55,3,1,Platinum,Diamond,composite
NEG_107131,1181.7803258897832,12.623218,1,Nematoda,Animalia,3,0,1.0,1.0,1.0,6.197,72345.0,0.0,1,1.0,92.39,3,1,Platinum,Diamond,composite
NEG_107157,1182.7242799579265,11.48708,1,Nematoda,Animalia,3,0,1.0,1.0,1.0,6.185,71775.2,0.0,1,1.0,92.37,3,1,Platinum,Diamond,composite
NEG_71827,813.64683256735,15.659443,1,Nematoda,Animalia,3,0,1.0,1.0,1.0,6.158,70414.9,0.0,1,1.0,92.32,3,1,Platinum,Diamond,composite
NEG_76988,836.6107923729364,14.915936,1,Nematoda,Animalia,3,0,1.0,1.0,1.0,6.14,69545.9,0.0,1,1.0,92.28,3,1,Platinum,Diamond,composite
