feature_id,consensus_mz,consensus_rt,n_batches,phylum,kingdom,target_detected,bg_detected,detection_rate,specificity,exclusivity,log2fc,mean_target,mean_background,batch_confirm,batch_rate,composite_score,n_target_samples,n_target_batches,biomarker_quality,biomarker_tier,ls_LipidMolec,ls_ClassKey,ls_Grade,annot_tier,h_mol_species,h_species,h_class,best_annotation,annotation_level,hs_mol_species,hs_class,ms2_class,ms2_subclass,ms2_confidence,ms2_hits,propagated_classes,unified_annotation,unified_class,annotation_source,has_ms2,rt_class_used,rt_valid,rt_status,expected_rt_range,rt_deviation_min,rt_predicted_species,rt_prediction_confidence,rt_prediction_error_min,annot_confidence,archlips_annotation,archlips_source,archlips_confidence,clean_annotation,annotation_depth,clean_annotation_source,sanity_flag,exclusivity_flag,max_leakage_pct,leakage_to,n_phyla_detected,sirius_formula,sirius_adduct,has_formula,sirius_lipidClass,canopus_formula,canopus_adduct,npc_pathway,npc_pathway_prob,npc_superclass,npc_superclass_prob,npc_class,npc_class_prob,cf_superclass,cf_superclass_prob,cf_class,cf_class_prob,cf_subclass,cf_subclass_prob,has_canopus,csi_name,csi_smiles,csi_inchikey,csi_confidence,csi_score,msnovelist_smiles,msnovelist_name,has_denovo,discovery_method,n_batches_indicator,mean_indval,min_indval,mean_A,mean_B,batches,annotation_tier
A15_143264,548.50314,13.6986,4.0,Basidiomycota,Fungi,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indval_consensus,2.0,0.7610247240963406,0.5490797386718429,0.6994514473874868,0.8333333333333333,"batch_01_OE11-3-POS,batch_02_OE21-4-POS",Gold
A15_11193,209.153416,2.3351,2.0,Streptophyta,Viridiplantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indval_consensus,2.0,0.7610126076248802,0.6305789397257507,0.5961531306856402,1.0,"batch_02_OE21-4-POS,batch_03_OE23-POS",Unidentified
A15_181137,872.696024,16.91,3.0,Streptophyta,Viridiplantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indval_consensus,2.0,0.7609936905499415,0.5382035456802451,0.6287468457078802,1.0,"batch_01_OE11-3-POS,batch_03_OE23-POS",Unidentified
A15_116462,958.626679,11.3156,2.0,Streptophyta,Viridiplantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indval_consensus,2.0,0.7608978245034386,0.6540698674395609,0.8755826394061104,0.7142857142857143,"batch_02_OE21-4-POS,batch_03_OE23-POS",Unidentified
A15_33138,331.283427,4.1652,4.0,Streptophyta,Viridiplantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indval_consensus,2.0,0.7608891916873679,0.6797839025474448,0.7850846403721798,0.7571428571428571,"batch_01_OE11-3-POS,batch_02_OE21-4-POS",Unidentified
A15_103638,842.589063,10.0421,3.0,Streptophyta,Viridiplantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indval_consensus,2.0,0.7608521627290198,0.6884553379000686,0.6419959700469393,0.9285714285714286,"batch_02_OE21-4-POS,batch_03_OE23-POS",Unidentified
A15_130720,757.580139,12.6956,3.0,Streptophyta,Viridiplantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indval_consensus,2.0,0.7607135102882057,0.6912677587028009,0.8224333142592626,0.75,"batch_02_OE21-4-POS,batch_03_OE23-POS",Unidentified
A15_1268,323.184201,1.6326,2.0,Streptophyta,Viridiplantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indval_consensus,2.0,0.7606723674305161,0.6848684163674832,0.5843686895691128,1.0,"batch_02_OE21-4-POS,batch_03_OE23-POS",Bronze
A15_10444,631.394561,2.207,3.0,Streptophyta,Viridiplantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indval_consensus,2.0,0.7606586611533185,0.6326976716833681,0.5949756136136878,1.0,"batch_02_OE21-4-POS,batch_03_OE23-POS",Unidentified
A15_204523,1033.731691,19.07,2.0,Streptophyta,Viridiplantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indval_consensus,2.0,0.7604808879662116,0.5267365820932071,0.9797818651339729,0.6428571428571428,"batch_02_OE21-4-POS,batch_03_OE23-POS",Unidentified
A15_161935,690.50606,15.3263,5.0,Streptophyta,Viridiplantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indval_consensus,2.0,0.7604780395829571,0.7030054973326004,0.5816299418006567,1.0,"batch_01_OE11-3-POS,batch_03_OE23-POS",Silver
A15_203445,929.578777,18.7749,2.0,Streptophyta,Viridiplantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indval_consensus,2.0,0.7604699320323578,0.5690655426201604,0.6149501578115549,1.0,"batch_02_OE21-4-POS,batch_03_OE23-POS",Unidentified
A15_34071,608.258824,4.2889,2.0,Streptophyta,Viridiplantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indval_consensus,2.0,0.7603930493658729,0.6419535436270924,0.8626399037905825,0.6785714285714286,"batch_02_OE21-4-POS,batch_03_OE23-POS",Unidentified
A15_17578,449.266358,3.0264,4.0,Streptophyta,Viridiplantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indval_consensus,2.0,0.7603400499431336,0.7518845861251228,0.5781884864159046,1.0,"batch_02_OE21-4-POS,batch_03_OE23-POS",Bronze
A15_10590,405.261589,2.35,3.0,Streptophyta,Viridiplantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indval_consensus,2.0,0.7602854859782051,0.6202398398740884,0.597646803181835,1.0,"batch_02_OE21-4-POS,batch_03_OE23-POS",Unidentified
A15_119578,959.568896,11.6157,3.0,Streptophyta,Viridiplantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indval_consensus,2.0,0.7601724256761325,0.7543009004823743,0.7912602847421314,0.7857142857142857,"batch_02_OE21-4-POS,batch_03_OE23-POS",Unidentified
A15_30658,652.418154,3.9346,3.0,Streptophyta,Viridiplantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indval_consensus,2.0,0.7601161632474887,0.7057985533745371,0.9624632575050269,0.6071428571428572,"batch_02_OE21-4-POS,batch_03_OE23-POS",Unidentified
A15_124275,780.57612,12.0972,2.0,Streptophyta,Viridiplantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indval_consensus,2.0,0.7600877989033894,0.6635091450481425,0.8683395421437214,0.6785714285714286,"batch_02_OE21-4-POS,batch_03_OE23-POS",Unidentified
A15_52663,429.335946,5.655,5.0,Basidiomycota,Fungi,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indval_consensus,2.0,0.760045982530404,0.6727833837689124,0.6570778398963045,0.9166666666666667,"batch_01_OE11-3-POS,batch_02_OE21-4-POS",Bronze
A15_106308,761.58374,10.2029,2.0,Streptophyta,Viridiplantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indval_consensus,2.0,0.7600453346675291,0.648637038495209,0.8953746518978077,0.65,"batch_01_OE11-3-POS,batch_03_OE23-POS",Unidentified
A15_29217,431.314683,4.1287,4.0,Basidiomycota,Fungi,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indval_consensus,2.0,0.7600143016240744,0.6610492373337321,0.6311144320410719,0.9166666666666667,"batch_01_OE11-3-POS,batch_02_OE21-4-POS",Bronze
A15_177277,538.518878,16.4066,4.0,Streptophyta,Viridiplantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indval_consensus,2.0,0.7599683553652024,0.6900992432664538,0.9066308545612971,0.65,"batch_01_OE11-3-POS,batch_03_OE23-POS",Unidentified
A15_67573,790.552525,6.8149,3.0,Streptophyta,Viridiplantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indval_consensus,2.0,0.7599499070975382,0.691913638362208,0.9586372581108646,0.6071428571428572,"batch_02_OE21-4-POS,batch_03_OE23-POS",Unidentified
A15_175379,560.470965,16.6574,3.0,Pseudomonadota,Bacteria,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indval_consensus,2.0,0.7599405749400676,0.7174900692922587,0.5793117228699952,1.0,"batch_05_OE25-1-ALL,batch_06_ALL-25-2",Bronze
A15_129676,792.597488,12.5762,3.0,Streptophyta,Viridiplantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indval_consensus,2.0,0.7599237702512778,0.6968317639112406,0.9597229851583944,0.6071428571428572,"batch_02_OE21-4-POS,batch_03_OE23-POS",Unidentified
A15_51693,678.493163,5.6985,4.0,Streptophyta,Viridiplantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indval_consensus,2.0,0.7598517260928844,0.6940595502276228,0.6419180884591926,0.9,"batch_01_OE11-3-POS,batch_02_OE21-4-POS",Unidentified
A15_56028,678.493698,5.9934,5.0,Streptophyta,Viridiplantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indval_consensus,2.0,0.7598517260928844,0.6940595502276228,0.6419180884591926,0.9,"batch_01_OE11-3-POS,batch_02_OE21-4-POS",Unidentified
A15_202170,590.55119,18.6103,2.0,Streptophyta,Viridiplantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indval_consensus,2.0,0.7598207008102402,0.5832036975920147,0.6085210632055511,1.0,"batch_02_OE21-4-POS,batch_03_OE23-POS",Unidentified
A15_74824,629.273279,7.4654,4.0,Streptophyta,Viridiplantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indval_consensus,3.0,0.7597551386450746,0.6324555320336759,0.9946152797489788,0.6095238095238095,"batch_01_OE11-3-POS,batch_02_OE21-4-POS,batch_03_OE23-POS",Unidentified
A15_181128,920.753327,16.956,4.0,Ascomycota,Fungi,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indval_consensus,2.0,0.7597441507135934,0.6066690391837531,0.6532213533282691,0.8888888888888888,"batch_01_OE11-3-POS,batch_02_OE21-4-POS",Unidentified
A15_138444,648.459356,13.0571,4.0,Bacillota,Bacteria,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indval_consensus,2.0,0.7597125279984718,0.6602360260014954,0.9215075399889189,0.6368421052631579,"batch_02_OE21-4-POS,batch_06_ALL-25-2",Silver
A15_211965,836.674744,19.8361,2.0,Streptophyta,Viridiplantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indval_consensus,2.0,0.7596600061350989,0.6840385906977154,0.9562953308206193,0.6071428571428572,"batch_02_OE21-4-POS,batch_03_OE23-POS",Unidentified
A15_29670,560.416413,3.7467,4.0,Streptophyta,Viridiplantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indval_consensus,2.0,0.7596500327896233,0.7420570941301948,0.6277199035301961,0.9285714285714286,"batch_02_OE21-4-POS,batch_03_OE23-POS",Unidentified
A15_57715,424.319818,6.2194,3.0,Basidiomycota,Fungi,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indval_consensus,2.0,0.7595830051645378,0.6522797315613564,0.6948475463121884,0.8333333333333333,"batch_01_OE11-3-POS,batch_02_OE21-4-POS",Bronze
A15_59093,424.319735,6.3772,4.0,Basidiomycota,Fungi,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indval_consensus,2.0,0.7595830051645378,0.6522797315613564,0.6948475463121884,0.8333333333333333,"batch_01_OE11-3-POS,batch_02_OE21-4-POS",Bronze
A15_75977,543.403357,7.3581,4.0,Streptophyta,Viridiplantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indval_consensus,2.0,0.75956285636994,0.6923508365622638,0.6213989951241952,0.9285714285714286,"batch_02_OE21-4-POS,batch_03_OE23-POS",Unidentified
A15_47487,477.318849,5.3067,4.0,Basidiomycota,Fungi,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indval_consensus,2.0,0.7594870790636605,0.7134043740940261,0.7411799081988318,0.8333333333333333,"batch_01_OE11-3-POS,batch_02_OE21-4-POS",Bronze
A15_54788,640.477583,5.9424,5.0,Streptophyta,Viridiplantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indval_consensus,2.0,0.7594387852145047,0.7331880257008286,0.5774363708631274,1.0,"batch_02_OE21-4-POS,batch_03_OE23-POS",Unidentified
A15_169350,1384.963507,15.8856,4.0,Bacillota,Bacteria,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indval_consensus,2.0,0.7594358939412112,0.72806121683305,0.577727247369928,1.0,"batch_05_OE25-1-ALL,batch_06_ALL-25-2",Unidentified
A15_85304,832.525078,8.1912,5.0,Streptophyta,Viridiplantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indval_consensus,3.0,0.7593564364642967,0.6150008082585026,0.7644627370317365,0.7666666666666666,"batch_01_OE11-3-POS,batch_02_OE21-4-POS,batch_03_OE23-POS",Unidentified
A15_57204,415.299346,6.109,4.0,Streptophyta,Viridiplantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indval_consensus,3.0,0.7593535360606204,0.6928616625299628,0.9320849699578472,0.6238095238095238,"batch_01_OE11-3-POS,batch_02_OE21-4-POS,batch_03_OE23-POS",Unidentified
A15_149461,932.717334,14.0284,2.0,Streptophyta,Viridiplantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indval_consensus,2.0,0.7593182002284604,0.7055682709289471,0.9605824332195465,0.6071428571428572,"batch_02_OE21-4-POS,batch_03_OE23-POS",Unidentified
A15_105958,533.418481,10.3481,2.0,Streptophyta,Viridiplantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indval_consensus,2.0,0.7593120207543635,0.7010249705271403,0.8256701297375548,0.75,"batch_02_OE21-4-POS,batch_03_OE23-POS",Unidentified
A15_66267,539.407966,6.792,4.0,Bacillota,Bacteria,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indval_consensus,2.0,0.7592574055975578,0.6247343756987018,0.6415590456970888,0.9473684210526316,"batch_05_OE25-1-ALL,batch_06_ALL-25-2",Bronze
A15_3851,399.215915,1.8778,3.0,Streptophyta,Viridiplantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indval_consensus,2.0,0.7592213436977289,0.5432974677992335,0.6230401689092137,1.0,"batch_02_OE21-4-POS,batch_03_OE23-POS",Unidentified
A15_48946,528.38864,5.4335,3.0,Basidiomycota,Fungi,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indval_consensus,2.0,0.7591807160365677,0.6882792236416146,0.6502860285010823,0.9166666666666667,"batch_01_OE11-3-POS,batch_02_OE21-4-POS",Bronze
A15_20208,409.272977,2.9584,3.0,Streptophyta,Viridiplantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indval_consensus,2.0,0.7591591852281497,0.7533293172930956,0.5763566558764084,1.0,"batch_02_OE21-4-POS,batch_03_OE23-POS",Unidentified
A15_136358,906.61741,13.0285,2.0,Streptophyta,Viridiplantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indval_consensus,2.0,0.7591525683742096,0.7406035865043539,0.7823418139262343,0.7857142857142857,"batch_02_OE21-4-POS,batch_03_OE23-POS",Unidentified
A15_70622,631.468816,7.2311,3.0,Methanobacteriota,Archaea,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indval_consensus,2.0,0.7591334675092944,0.5828525883251034,0.7123232123232953,0.8375,"batch_02_OE21-4-POS,batch_04_OE26-1POS",Bronze
A15_15432,353.267815,2.7005,5.0,Streptophyta,Viridiplantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indval_consensus,2.0,0.759097363695304,0.56707541492485,0.7738884994848589,0.75,"batch_02_OE21-4-POS,batch_03_OE23-POS",Unidentified
A15_80469,567.420272,7.821,3.0,Streptophyta,Viridiplantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indval_consensus,3.0,0.7590322106769268,0.6271106484351906,0.812028605185473,0.719047619047619,"batch_01_OE11-3-POS,batch_02_OE21-4-POS,batch_03_OE23-POS",Bronze
A15_217986,723.608693,20.7591,3.0,Streptophyta,Viridiplantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indval_consensus,2.0,0.7589186836812297,0.666708448304873,0.8670787432071706,0.6785714285714286,"batch_02_OE21-4-POS,batch_03_OE23-POS",Unidentified
A15_70571,411.325429,7.0801,5.0,Ascomycota,Fungi,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indval_consensus,2.0,0.7588234999759859,0.6711770148085455,0.6282769752123059,0.9444444444444444,"batch_01_OE11-3-POS,batch_02_OE21-4-POS",Bronze
A15_22110,361.272895,3.032,5.0,Streptophyta,Viridiplantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indval_consensus,2.0,0.7587723691829206,0.6180979834472967,0.8820586288937684,0.7,"batch_01_OE11-3-POS,batch_02_OE21-4-POS",Unidentified
A15_48699,315.231664,5.3097,5.0,Basidiomycota,Fungi,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indval_consensus,2.0,0.7587057988987304,0.7367692299498398,0.57611570233981,1.0,"batch_01_OE11-3-POS,batch_02_OE21-4-POS",Bronze
A15_157280,933.535196,14.7072,2.0,Streptophyta,Viridiplantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indval_consensus,2.0,0.7586666065721202,0.574495186162244,0.7745164914852434,0.75,"batch_02_OE21-4-POS,batch_03_OE23-POS",Unidentified
A15_45418,438.297999,5.0365,4.0,Basidiomycota,Fungi,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indval_consensus,2.0,0.7586014292817971,0.7401988108909163,0.7127883547831073,0.8333333333333333,"batch_01_OE11-3-POS,batch_02_OE21-4-POS",Unidentified
A15_47315,438.298105,5.2442,3.0,Basidiomycota,Fungi,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indval_consensus,2.0,0.7586014292817971,0.7401988108909163,0.7127883547831073,0.8333333333333333,"batch_01_OE11-3-POS,batch_02_OE21-4-POS",Bronze
A15_67415,676.478046,6.7461,3.0,Streptophyta,Viridiplantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indval_consensus,2.0,0.7585959549604118,0.6092375526122736,0.6287066215270367,0.9285714285714286,"batch_02_OE21-4-POS,batch_03_OE23-POS",Unidentified
A15_106501,533.418896,10.5036,3.0,Streptophyta,Viridiplantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indval_consensus,2.0,0.7585189835235451,0.6994388960655036,0.8234488897643071,0.75,"batch_02_OE21-4-POS,batch_03_OE23-POS",Unidentified
A15_102242,604.460171,9.7771,2.0,Streptophyta,Viridiplantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indval_consensus,2.0,0.7584940457952949,0.6430161209363144,0.5886483686366512,1.0,"batch_02_OE21-4-POS,batch_03_OE23-POS",Unidentified
A15_216214,716.671049,20.6891,4.0,Bacillota,Bacteria,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indval_consensus,3.0,0.7584741413144096,0.6882472016116853,0.8203404857790045,0.7578947368421053,"batch_02_OE21-4-POS,batch_05_OE25-1-ALL,batch_06_ALL-25-2",Bronze
A15_47445,1207.526063,5.2486,2.0,Streptophyta,Viridiplantae,,,,,,,,,,,,,,IndVal,CrossBatch_Consensus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indval_consensus,2.0,0.7584263888962043,0.6546536707079771,0.8716936501285955,0.7142857142857143,"batch_02_OE21-4-POS,batch_03_OE23-POS",Bronze
