feature_id,consensus_mz,consensus_rt,n_batches,phylum,kingdom,target_detected,bg_detected,detection_rate,specificity,exclusivity,log2fc,mean_target,mean_background,batch_confirm,batch_rate,composite_score,n_target_samples,n_target_batches,biomarker_quality,biomarker_tier
A15_221434,998.782543,21.4317,1,Nematoda,Animalia,3,0,0.75,1.0,1.0,6.605,96359.7,0.0,1,1.0,86.96,4,1,Platinum,Platinum
A15_221754,1575.007221,21.5349,1,Nematoda,Animalia,3,0,0.75,1.0,1.0,6.591,95369.7,0.0,1,1.0,86.93,4,1,Platinum,Platinum
A15_220740,1570.056826,21.3121,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,9.709,836215.0,0.0,1,1.0,86.92,4,1,Platinum,Platinum
A15_217098,1570.975475,20.6019,1,Nematoda,Animalia,3,0,0.75,1.0,1.0,6.576,94396.7,0.0,1,1.0,86.9,4,1,Platinum,Platinum
A15_146143,1120.760487,13.8925,1,Nematoda,Animalia,3,0,0.75,1.0,1.0,6.563,93532.7,0.0,1,1.0,86.88,4,1,Platinum,Platinum
A15_206788,542.514042,19.1777,3,Nematoda,Animalia,2,0,0.5,1.0,1.0,9.646,800182.0,0.0,1,1.0,86.79,4,1,Platinum,Platinum
A15_2170,584.438672,1.6876,1,Nematoda,Animalia,3,0,0.75,1.0,1.0,6.483,88468.3,0.0,1,1.0,86.72,4,1,Platinum,Platinum
A15_207093,890.661917,19.3204,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,9.601,775816.0,0.0,1,1.0,86.7,4,1,Platinum,Platinum
A15_223623,1576.018996,21.941,1,Nematoda,Animalia,3,0,0.75,1.0,1.0,6.419,84594.0,0.0,1,1.0,86.59,4,1,Platinum,Platinum
A15_163685,792.658234,15.4287,1,Nematoda,Animalia,3,0,0.75,1.0,1.0,6.396,83241.7,0.0,1,1.0,86.54,4,1,Platinum,Platinum
A15_224571,1576.018338,22.2476,1,Nematoda,Animalia,3,0,0.75,1.0,1.0,6.373,81903.7,0.0,1,1.0,86.5,4,1,Platinum,Platinum
A15_225586,1575.095769,22.6055,1,Nematoda,Animalia,3,0,0.75,1.0,1.0,6.376,82050.0,0.0,1,1.0,86.5,4,1,Platinum,Platinum
A15_220462,649.519517,21.2185,1,Nematoda,Animalia,3,0,0.75,1.0,1.0,6.341,80044.0,0.0,1,1.0,86.43,4,1,Platinum,Platinum
A15_220464,998.783166,21.2451,1,Nematoda,Animalia,3,0,0.75,1.0,1.0,6.316,78649.0,0.0,1,1.0,86.38,4,1,Platinum,Platinum
A15_224158,1528.029783,22.1149,1,Nematoda,Animalia,3,0,0.75,1.0,1.0,6.287,77066.3,0.0,1,1.0,86.32,4,1,Platinum,Platinum
A15_222446,625.519419,21.6829,1,Nematoda,Animalia,3,0,0.75,1.0,1.0,6.286,77033.3,0.0,1,1.0,86.32,4,1,Platinum,Platinum
A15_126746,908.584951,12.2703,1,Nematoda,Animalia,3,0,0.75,1.0,1.0,6.261,75686.7,0.0,1,1.0,86.27,4,1,Platinum,Platinum
A15_155533,1197.872955,14.7196,1,Nematoda,Animalia,3,0,0.75,1.0,1.0,6.223,73722.0,0.0,1,1.0,86.2,4,1,Platinum,Platinum
A15_227195,1488.052824,23.2827,1,Nematoda,Animalia,3,0,0.75,1.0,1.0,6.22,73563.0,0.0,1,1.0,86.19,4,1,Platinum,Platinum
A15_225828,1549.079387,22.7193,1,Nematoda,Animalia,3,0,0.75,1.0,1.0,6.205,72771.0,0.0,1,1.0,86.16,4,1,Platinum,Platinum
A15_220335,1500.997978,21.2174,1,Nematoda,Animalia,3,0,0.75,1.0,1.0,6.198,72426.3,0.0,1,1.0,86.15,4,1,Platinum,Platinum
A15_224159,1550.005044,22.1149,1,Nematoda,Animalia,3,0,0.75,1.0,1.0,6.139,69463.7,0.0,1,1.0,86.03,4,1,Platinum,Platinum
A15_222926,1550.005278,21.7945,1,Nematoda,Animalia,3,0,0.75,1.0,1.0,6.132,69142.7,0.0,1,1.0,86.01,4,1,Platinum,Platinum
A15_217508,623.503984,20.7046,1,Nematoda,Animalia,3,0,0.75,1.0,1.0,6.12,68528.3,0.0,1,1.0,85.99,4,1,Platinum,Platinum
A15_144738,1168.832269,13.7682,1,Nematoda,Animalia,3,0,0.75,1.0,1.0,6.111,68122.7,0.0,1,1.0,85.97,4,1,Platinum,Platinum
A15_224551,651.534823,22.2355,1,Nematoda,Animalia,3,0,0.75,1.0,1.0,6.1,67612.7,0.0,1,1.0,85.95,4,1,Platinum,Platinum
A15_212108,898.651049,19.8599,1,Nematoda,Animalia,3,0,0.75,1.0,1.0,6.095,67379.7,0.0,1,1.0,85.94,4,1,Platinum,Platinum
A15_225197,1207.857929,22.4685,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,9.211,591840.0,0.0,1,1.0,85.92,4,1,Platinum,Platinum
A15_222145,1528.022768,21.6228,1,Nematoda,Animalia,3,0,0.75,1.0,1.0,6.044,64972.3,0.0,1,1.0,85.84,4,1,Platinum,Platinum
A15_218407,649.51991,20.8327,1,Nematoda,Animalia,3,0,0.75,1.0,1.0,6.032,64418.7,0.0,1,1.0,85.81,4,1,Platinum,Platinum
A15_10858,226.252617,2.279,1,Nematoda,Animalia,3,0,0.75,1.0,1.0,5.979,62061.7,0.0,1,1.0,85.71,4,1,Platinum,Platinum
A15_13955,449.344903,2.774,2,Nematoda,Animalia,2,0,0.5,1.0,1.0,9.096,546231.5,0.0,1,1.0,85.69,4,1,Platinum,Platinum
A15_222681,1571.068095,21.6972,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,9.09,544046.0,0.0,1,1.0,85.68,4,1,Platinum,Platinum
A15_225949,1460.024934,22.7645,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,9.05,528925.0,0.0,1,1.0,85.6,4,1,Platinum,Platinum
A15_222420,1523.992579,21.6463,1,Nematoda,Animalia,3,0,0.75,1.0,1.0,5.911,59184.3,0.0,1,1.0,85.57,4,1,Platinum,Platinum
A15_206893,525.487087,19.1915,3,Nematoda,Animalia,2,0,0.5,1.0,1.0,8.988,506892.0,0.0,1,1.0,85.48,4,1,Platinum,Platinum
A15_214667,1539.004626,20.2567,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,8.972,501026.0,0.0,1,1.0,85.44,4,1,Platinum,Platinum
A15_122369,1092.729732,11.7801,2,Nematoda,Animalia,3,0,0.75,1.0,1.0,5.841,56334.0,0.0,1,1.0,85.43,4,1,Platinum,Platinum
A15_196567,1613.29281,18.3606,1,Nematoda,Animalia,3,0,0.75,1.0,1.0,5.813,55236.3,0.0,1,1.0,85.38,4,1,Platinum,Platinum
A15_179865,405.445345,16.9048,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,8.909,479742.5,0.0,1,1.0,85.32,4,1,Platinum,Platinum
A15_216147,1543.960288,20.4445,1,Nematoda,Animalia,3,0,0.75,1.0,1.0,5.749,52784.7,0.0,1,1.0,85.25,4,1,Platinum,Platinum
A15_221955,1500.000285,21.5221,1,Nematoda,Animalia,3,0,0.75,1.0,1.0,5.711,51373.0,0.0,1,1.0,85.17,4,1,Platinum,Platinum
A15_224118,1529.033577,22.1539,1,Nematoda,Animalia,3,0,0.75,1.0,1.0,5.698,50924.7,0.0,1,1.0,85.15,4,1,Platinum,Platinum
A15_192928,663.551092,18.015,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,8.819,450502.0,0.0,1,1.0,85.14,4,1,Platinum,Platinum
A15_177698,658.582829,16.6606,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,8.815,449257.5,0.0,1,1.0,85.13,4,1,Platinum,Platinum
A15_222525,1525.003875,21.6467,1,Nematoda,Animalia,3,0,0.75,1.0,1.0,5.662,49649.3,0.0,1,1.0,85.07,4,1,Platinum,Platinum
A15_226092,1006.878286,22.8667,1,Nematoda,Animalia,3,0,0.75,1.0,1.0,5.648,49151.3,0.0,1,1.0,85.05,4,1,Platinum,Platinum
A15_222056,1522.984636,21.5541,1,Nematoda,Animalia,3,0,0.75,1.0,1.0,5.646,49086.0,0.0,1,1.0,85.04,4,1,Platinum,Platinum
A15_227356,1476.067787,23.4485,2,Nematoda,Animalia,3,0,0.75,1.0,1.0,5.64,48880.0,0.0,1,1.0,85.03,4,1,Platinum,Platinum
A15_216148,1544.965322,20.4771,1,Nematoda,Animalia,3,0,0.75,1.0,1.0,5.612,47920.3,0.0,1,1.0,84.97,4,1,Platinum,Platinum
A15_176713,832.688614,16.6056,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,8.686,410929.5,0.0,1,1.0,84.87,4,1,Platinum,Platinum
A15_220623,651.533709,21.2735,1,Nematoda,Animalia,3,0,0.75,1.0,1.0,5.553,45935.0,0.0,1,1.0,84.86,4,1,Platinum,Platinum
A15_204132,1270.161127,19.0628,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,8.681,409356.5,0.0,1,1.0,84.86,4,1,Platinum,Platinum
A15_228889,1465.0625,24.212,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,8.654,401905.0,0.0,1,1.0,84.81,4,1,Platinum,Platinum
A15_17088,993.527526,2.7819,1,Nematoda,Animalia,3,0,0.75,1.0,1.0,5.518,44821.0,0.0,1,1.0,84.79,4,1,Platinum,Platinum
A15_165296,733.515279,15.6152,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,8.637,397195.5,0.0,1,1.0,84.77,4,1,Platinum,Platinum
A15_222249,1501.005346,21.616,1,Nematoda,Animalia,3,0,0.75,1.0,1.0,5.468,43276.0,0.0,1,1.0,84.69,4,1,Platinum,Platinum
A15_156769,1174.807136,14.7656,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,8.584,382839.5,0.0,1,1.0,84.67,4,1,Platinum,Platinum
A15_224290,1573.079342,22.2013,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,8.563,377131.0,0.0,1,1.0,84.63,4,1,Platinum,Platinum
A15_136267,1142.817065,12.8714,2,Nematoda,Animalia,3,0,0.75,1.0,1.0,5.399,41181.0,0.0,1,1.0,84.55,4,1,Platinum,Platinum
A15_202501,542.514044,19.0263,3,Nematoda,Animalia,2,0,0.5,1.0,1.0,8.491,358806.0,0.0,1,1.0,84.48,4,1,Platinum,Platinum
A15_223804,1547.06613,22.0319,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,8.48,355959.5,0.0,1,1.0,84.46,4,1,Platinum,Platinum
A15_219124,709.632323,20.9726,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,8.468,353058.5,0.0,1,1.0,84.44,4,1,Platinum,Platinum
A15_224607,1552.022501,22.2676,1,Nematoda,Animalia,3,0,0.75,1.0,1.0,5.332,39290.3,0.0,1,1.0,84.41,4,1,Platinum,Platinum
A15_224605,1547.065572,22.2734,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,8.449,348555.0,0.0,1,1.0,84.4,4,1,Platinum,Platinum
A15_212272,1563.006018,19.9174,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,8.432,344339.0,0.0,1,1.0,84.36,4,1,Platinum,Platinum
A15_219367,681.658712,20.9069,2,Nematoda,Animalia,2,0,0.5,1.0,1.0,8.373,330503.0,0.0,1,1.0,84.25,4,1,Platinum,Platinum
A15_224061,1530.038796,22.1247,1,Nematoda,Animalia,3,0,0.75,1.0,1.0,5.236,36694.3,0.0,1,1.0,84.22,4,1,Platinum,Platinum
A15_222524,1503.012505,21.6613,1,Nematoda,Animalia,3,0,0.75,1.0,1.0,5.222,36312.7,0.0,1,1.0,84.19,4,1,Platinum,Platinum
A15_164744,735.529732,15.5511,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,8.338,322530.0,0.0,1,1.0,84.18,4,1,Platinum,Platinum
A15_43988,344.352515,4.9527,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,8.316,317742.0,0.0,1,1.0,84.13,4,1,Platinum,Platinum
A15_165894,938.640077,15.6087,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,8.301,314350.0,0.0,1,1.0,84.1,4,1,Platinum,Platinum
A15_216760,570.546087,20.3743,2,Nematoda,Animalia,2,0,0.5,1.0,1.0,8.281,310154.5,0.0,1,1.0,84.06,4,1,Platinum,Platinum
A15_128418,1120.754912,12.3909,1,Nematoda,Animalia,3,0,0.75,1.0,1.0,5.128,33970.7,0.0,1,1.0,84.01,4,1,Platinum,Platinum
A15_203790,1267.113645,19.0059,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,8.219,296912.5,0.0,1,1.0,83.94,4,1,Platinum,Platinum
A15_221413,1571.060431,21.43,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,8.211,295403.5,0.0,1,1.0,83.92,4,1,Platinum,Platinum
A15_137209,1070.646647,13.1123,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,8.166,286158.5,0.0,1,1.0,83.83,4,1,Platinum,Platinum
A15_224672,1553.030703,22.2595,1,Nematoda,Animalia,3,0,0.75,1.0,1.0,5.016,31363.3,0.0,1,1.0,83.78,4,1,Platinum,Platinum
A15_132240,1118.744387,12.7055,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,8.141,281192.5,0.0,1,1.0,83.78,4,1,Platinum,Platinum
A15_221628,1572.989596,21.5276,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,8.127,278587.0,0.0,1,1.0,83.75,4,1,Platinum,Platinum
A15_219354,1569.970259,21.0387,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,8.114,276132.0,0.0,1,1.0,83.73,4,1,Platinum,Platinum
A15_165508,1140.827826,15.6431,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,8.101,273643.0,0.0,1,1.0,83.7,4,1,Platinum,Platinum
A15_209046,868.616305,19.5342,1,Nematoda,Animalia,3,0,0.75,1.0,1.0,4.971,30372.3,0.0,1,1.0,83.69,4,1,Platinum,Platinum
A15_132016,1092.728001,12.6726,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,8.083,270112.5,0.0,1,1.0,83.67,4,1,Platinum,Platinum
A15_221625,1551.016301,21.4614,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,8.077,269048.5,0.0,1,1.0,83.65,4,1,Platinum,Platinum
A15_219351,1547.995974,20.9902,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,8.077,269010.5,0.0,1,1.0,83.65,4,1,Platinum,Platinum
A15_226980,1463.04463,23.1956,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,8.07,267728.0,0.0,1,1.0,83.64,4,1,Platinum,Platinum
A15_207972,686.629911,19.4279,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,8.046,263302.0,0.0,1,1.0,83.59,4,1,Platinum,Platinum
A15_203316,1268.117371,18.9701,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,8.019,258422.0,0.0,1,1.0,83.54,4,1,Platinum,Platinum
A15_195066,483.477049,18.223,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,7.999,254805.5,0.0,1,1.0,83.5,4,1,Platinum,Platinum
A15_227621,1488.049894,23.5881,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,7.99,253248.0,0.0,1,1.0,83.48,4,1,Platinum,Platinum
A15_216409,728.640061,20.5205,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,7.958,247656.0,0.0,1,1.0,83.42,4,1,Platinum,Platinum
A15_223141,1552.025371,21.848,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,7.949,246148.5,0.0,1,1.0,83.4,4,1,Platinum,Platinum
A15_217390,1227.830114,20.6623,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,7.943,245013.5,0.0,1,1.0,83.39,4,1,Platinum,Platinum
A15_204818,1464.172488,19.123,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,7.927,242443.5,0.0,1,1.0,83.35,4,1,Platinum,Platinum
A15_161464,441.466265,15.2182,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,7.9,237786.0,0.0,1,1.0,83.3,4,1,Platinum,Platinum
A15_213744,696.662104,20.1694,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,7.89,236283.5,0.0,1,1.0,83.28,4,1,Platinum,Platinum
A15_227522,1425.041709,23.4891,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,7.881,234693.0,0.0,1,1.0,83.26,4,1,Platinum,Platinum
A15_217492,1546.983268,20.6777,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,7.875,233735.0,0.0,1,1.0,83.25,4,1,Platinum,Platinum
A15_219922,1548.999201,21.0966,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,7.872,233346.5,0.0,1,1.0,83.24,4,1,Platinum,Platinum
A15_219548,1571.986794,21.0262,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,7.818,224597.0,0.0,1,1.0,83.14,4,1,Platinum,Platinum
A15_221497,649.519574,21.4628,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,7.813,223902.0,0.0,1,1.0,83.13,4,1,Platinum,Platinum
A15_121058,494.493215,11.6904,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,7.81,223397.5,0.0,1,1.0,83.12,4,1,Platinum,Platinum
A15_224671,1530.039456,22.2759,1,Nematoda,Animalia,3,0,0.75,1.0,1.0,4.68,24633.7,0.0,1,1.0,83.11,4,1,Platinum,Platinum
A15_224289,1556.052976,22.1712,1,Nematoda,Animalia,3,0,0.75,1.0,1.0,4.602,23293.0,0.0,1,1.0,82.95,4,1,Platinum,Platinum
A15_219366,663.64806,21.0196,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,7.706,207788.0,0.0,1,1.0,82.91,4,1,Platinum,Platinum
A15_228935,969.863139,24.2114,1,Nematoda,Animalia,3,0,0.75,1.0,1.0,4.579,22903.0,0.0,1,1.0,82.91,4,1,Platinum,Platinum
A15_161332,405.444969,15.2091,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,7.696,206401.0,0.0,1,1.0,82.89,4,1,Platinum,Platinum
A15_206140,686.629728,19.2398,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,7.69,205460.5,0.0,1,1.0,82.88,4,1,Platinum,Platinum
A15_178316,433.476844,16.7421,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,7.685,204854.0,0.0,1,1.0,82.87,4,1,Platinum,Platinum
A15_228282,1451.058139,23.8251,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,7.668,202394.0,0.0,1,1.0,82.84,4,1,Platinum,Platinum
A15_205762,558.509324,19.1991,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,7.648,199625.5,0.0,1,1.0,82.8,4,1,Platinum,Platinum
A15_220693,1525.002485,21.2873,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,7.651,199993.0,0.0,1,1.0,82.8,4,1,Platinum,Platinum
A15_221753,1574.002796,21.4751,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,7.643,198853.5,0.0,1,1.0,82.79,4,1,Platinum,Platinum
A15_178218,469.49945,16.7157,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,7.645,199161.0,0.0,1,1.0,82.79,4,1,Platinum,Platinum
A15_108380,607.043184,10.4443,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,7.644,199039.5,0.0,1,1.0,82.79,4,1,Platinum,Platinum
A15_159524,780.488849,15.0871,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,7.623,196075.5,0.0,1,1.0,82.75,4,1,Platinum,Platinum
A15_223277,1575.011694,21.8839,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,7.622,196000.0,0.0,1,1.0,82.74,4,1,Platinum,Platinum
A15_210017,682.645953,19.6342,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,7.606,193756.0,0.0,1,1.0,82.71,4,1,Platinum,Platinum
A15_226144,932.769398,22.8563,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,7.6,193073.5,0.0,1,1.0,82.7,4,1,Platinum,Platinum
A15_134808,797.433206,12.9504,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,7.59,191636.0,0.0,1,1.0,82.68,4,1,Platinum,Platinum
A15_205404,1042.741262,19.1318,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,7.573,189480.0,0.0,1,1.0,82.65,4,1,Platinum,Platinum
A15_33847,344.352685,4.2087,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,7.563,188039.5,0.0,1,1.0,82.63,4,1,Platinum,Platinum
A15_222704,1548.996806,21.7049,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,7.531,183992.5,0.0,1,1.0,82.56,4,1,Platinum,Platinum
A15_152825,1146.77615,14.4102,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,7.529,183698.0,0.0,1,1.0,82.56,4,1,Platinum,Platinum
A15_199325,688.421849,18.5932,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,7.521,182657.5,0.0,1,1.0,82.54,4,1,Platinum,Platinum
A15_195026,655.547413,18.4579,2,Nematoda,Animalia,2,0,0.5,1.0,1.0,7.511,181403.5,0.0,1,1.0,82.52,4,1,Platinum,Platinum
A15_108381,608.049498,10.4443,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,7.511,181433.0,0.0,1,1.0,82.52,4,1,Platinum,Platinum
A15_131405,269.283514,12.6108,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,7.496,179470.5,0.0,1,1.0,82.49,4,1,Platinum,Platinum
A15_162493,711.455326,15.3373,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,7.429,171271.0,0.0,1,1.0,82.36,4,1,Platinum,Platinum
A15_226081,933.771144,22.8217,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,7.428,171196.0,0.0,1,1.0,82.36,4,1,Platinum,Platinum
A15_194753,693.505456,18.1942,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,7.409,169007.0,0.0,1,1.0,82.32,4,1,Platinum,Platinum
A15_216648,553.519182,20.3711,2,Nematoda,Animalia,2,0,0.5,1.0,1.0,7.399,167752.0,0.0,1,1.0,82.3,4,1,Platinum,Platinum
A15_203310,551.539819,18.9521,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,7.373,164801.0,0.0,1,1.0,82.25,4,1,Platinum,Platinum
A15_140051,750.605856,13.3499,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,7.371,164498.0,0.0,1,1.0,82.24,4,1,Platinum,Platinum
A15_159327,1653.120964,15.024,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,7.349,162052.0,0.0,1,1.0,82.2,4,1,Platinum,Platinum
A15_177977,1243.100935,16.7064,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,7.336,160557.5,0.0,1,1.0,82.17,4,1,Platinum,Platinum
A15_124534,1092.729492,11.9027,2,Nematoda,Animalia,2,0,0.5,1.0,1.0,7.328,159705.5,0.0,1,1.0,82.16,4,1,Platinum,Platinum
A15_212833,886.734542,19.9656,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,7.321,158926.5,0.0,1,1.0,82.14,4,1,Platinum,Platinum
A15_218994,742.692396,20.9508,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,7.291,155621.0,0.0,1,1.0,82.08,4,1,Platinum,Platinum
A15_217134,1568.960352,20.6663,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,7.249,151100.0,0.0,1,1.0,82.0,4,1,Platinum,Platinum
A15_220037,1526.008366,21.1135,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,7.251,151350.5,0.0,1,1.0,82.0,4,1,Platinum,Platinum
A15_219923,1570.977199,21.0848,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,7.228,148884.0,0.0,1,1.0,81.96,4,1,Platinum,Platinum
A15_222147,1551.014166,21.575,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,7.228,148940.0,0.0,1,1.0,81.96,4,1,Platinum,Platinum
A15_130352,686.181965,12.5413,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,7.22,148046.0,0.0,1,1.0,81.94,4,1,Platinum,Platinum
A15_122274,773.436361,11.7992,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,7.218,147928.0,0.0,1,1.0,81.94,4,1,Platinum,Platinum
A15_227930,1487.046911,23.6531,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,7.19,145016.5,0.0,1,1.0,81.88,4,1,Platinum,Platinum
A15_220564,1229.844067,21.3048,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,7.183,144323.5,0.0,1,1.0,81.87,4,1,Platinum,Platinum
A15_126714,1056.631358,12.1878,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,7.187,144697.5,0.0,1,1.0,81.87,4,1,Platinum,Platinum
A15_155999,920.631648,14.7703,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,7.139,139963.0,0.0,1,1.0,81.78,4,1,Platinum,Platinum
A15_219038,704.677189,20.9726,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,7.142,140288.0,0.0,1,1.0,81.78,4,1,Platinum,Platinum
A15_139407,801.467997,13.3252,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,7.133,139385.0,0.0,1,1.0,81.77,4,1,Platinum,Platinum
A15_11387,830.536342,2.3423,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,7.11,137158.5,0.0,1,1.0,81.72,4,1,Platinum,Platinum
A15_4010,301.070592,1.7792,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,7.109,137021.0,0.0,1,1.0,81.72,4,1,Platinum,Platinum
A15_180345,741.576077,16.9688,2,Nematoda,Animalia,2,0,0.5,1.0,1.0,7.102,136392.5,0.0,1,1.0,81.7,4,1,Platinum,Platinum
A15_178497,599.561475,16.7598,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,7.086,134897.5,0.0,1,1.0,81.67,4,1,Platinum,Platinum
A15_163132,958.601838,15.3978,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,7.063,132671.0,0.0,1,1.0,81.63,4,1,Platinum,Platinum
A15_134267,1124.794979,13.1938,2,Nematoda,Animalia,2,0,0.5,1.0,1.0,7.045,131076.0,0.0,1,1.0,81.59,4,1,Platinum,Platinum
A15_192451,1222.019819,17.949,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,7.043,130836.0,0.0,1,1.0,81.59,4,1,Platinum,Platinum
A15_206142,1098.985544,19.2404,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,7.035,130179.0,0.0,1,1.0,81.57,4,1,Platinum,Platinum
A15_131406,311.330453,12.6577,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,7.02,128752.5,0.0,1,1.0,81.54,4,1,Platinum,Platinum
A15_206894,569.525824,19.3258,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,6.994,126448.5,0.0,1,1.0,81.49,4,1,Platinum,Platinum
A15_223047,1551.014531,21.7906,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,6.987,125848.0,0.0,1,1.0,81.47,4,1,Platinum,Platinum
A15_221382,1525.000039,21.4108,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,6.972,124568.0,0.0,1,1.0,81.44,4,1,Platinum,Platinum
A15_164931,1742.170062,15.5374,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,6.956,123188.0,0.0,1,1.0,81.41,4,1,Platinum,Platinum
A15_113462,612.164335,10.9871,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,6.911,119335.0,0.0,1,1.0,81.32,4,1,Platinum,Platinum
A15_170745,203.45659,16.0721,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,6.911,119350.5,0.0,1,1.0,81.32,4,1,Platinum,Platinum
A15_115960,384.289671,11.2112,1,Nematoda,Animalia,2,0,0.5,1.0,1.0,6.876,116464.0,0.0,1,1.0,81.25,4,1,Platinum,Platinum
